fetched_date,source_model_name,benchmark,score
2026-05-22,gpt-5-2-medium,scicode,0.462
2026-05-22,gpt-5-2-non-reasoning,artificial_analysis_coding_index,34.7
2026-05-22,gpt-5-2-non-reasoning,artificial_analysis_intelligence_index,33.6
2026-05-22,gpt-5-2-non-reasoning,artificial_analysis_math_index,51
2026-05-22,gpt-5-2-non-reasoning,gpqa,0.712
2026-05-22,gpt-5-2-non-reasoning,hle,0.073
2026-05-22,gpt-5-2-non-reasoning,livecodebench,0.669
2026-05-22,gpt-5-2-non-reasoning,mmlu_pro,0.814
2026-05-22,gpt-5-2-non-reasoning,scicode,0.404
2026-05-22,gpt-5-3-codex,artificial_analysis_coding_index,53.1
2026-05-22,gpt-5-3-codex,artificial_analysis_intelligence_index,53.6
2026-05-22,gpt-5-3-codex,gpqa,0.915
2026-05-22,gpt-5-3-codex,hle,0.399
2026-05-22,gpt-5-3-codex,scicode,0.532
2026-05-22,gpt-5-4,artificial_analysis_coding_index,57.2
2026-05-22,gpt-5-4,artificial_analysis_intelligence_index,56.8
2026-05-22,gpt-5-4,gpqa,0.92
2026-05-22,gpt-5-4,hle,0.416
2026-05-22,gpt-5-4,scicode,0.566
2026-05-22,gpt-5-4-low,artificial_analysis_coding_index,45.6
2026-05-22,gpt-5-4-low,artificial_analysis_intelligence_index,47.9
2026-05-22,gpt-5-4-low,gpqa,0.871
2026-05-22,gpt-5-4-low,hle,0.289
2026-05-22,gpt-5-4-low,scicode,0.503
2026-05-22,gpt-5-4-mini,artificial_analysis_coding_index,51.5
2026-05-22,gpt-5-4-mini,artificial_analysis_intelligence_index,48.9
2026-05-22,gpt-5-4-mini,gpqa,0.875
2026-05-22,gpt-5-4-mini,hle,0.266
2026-05-22,gpt-5-4-mini,scicode,0.499
2026-05-22,gpt-5-4-mini-medium,artificial_analysis_coding_index,37.5
2026-05-22,gpt-5-4-mini-medium,artificial_analysis_intelligence_index,37.7
2026-05-22,gpt-5-4-mini-medium,gpqa,0.823
2026-05-22,gpt-5-4-mini-medium,hle,0.171
2026-05-22,gpt-5-4-mini-medium,scicode,0.442
2026-05-22,gpt-5-4-mini-non-reasoning,artificial_analysis_coding_index,25.3
2026-05-22,gpt-5-4-mini-non-reasoning,artificial_analysis_intelligence_index,23.3
2026-05-22,gpt-5-4-mini-non-reasoning,gpqa,0.606
2026-05-22,gpt-5-4-mini-non-reasoning,hle,0.057
2026-05-22,gpt-5-4-mini-non-reasoning,scicode,0.396
2026-05-22,gpt-5-4-nano,artificial_analysis_coding_index,43.9
2026-05-22,gpt-5-4-nano,artificial_analysis_intelligence_index,44
2026-05-22,gpt-5-4-nano,gpqa,0.817
2026-05-22,gpt-5-4-nano,hle,0.265
2026-05-22,gpt-5-4-nano,scicode,0.469
2026-05-22,gpt-5-4-nano-medium,artificial_analysis_coding_index,35
2026-05-22,gpt-5-4-nano-medium,artificial_analysis_intelligence_index,38.1
2026-05-22,gpt-5-4-nano-medium,gpqa,0.761
2026-05-22,gpt-5-4-nano-medium,hle,0.147
2026-05-22,gpt-5-4-nano-medium,scicode,0.384
2026-05-22,gpt-5-4-nano-non-reasoning,artificial_analysis_coding_index,27.9
2026-05-22,gpt-5-4-nano-non-reasoning,artificial_analysis_intelligence_index,24.4
2026-05-22,gpt-5-4-nano-non-reasoning,gpqa,0.558
2026-05-22,gpt-5-4-nano-non-reasoning,hle,0.042
2026-05-22,gpt-5-4-nano-non-reasoning,scicode,0.352
2026-05-22,gpt-5-4-non-reasoning,artificial_analysis_coding_index,41
2026-05-22,gpt-5-4-non-reasoning,artificial_analysis_intelligence_index,35.4
2026-05-22,gpt-5-4-non-reasoning,gpqa,0.748
2026-05-22,gpt-5-4-non-reasoning,hle,0.106
2026-05-22,gpt-5-4-non-reasoning,scicode,0.471
2026-05-22,gpt-5-5,artificial_analysis_coding_index,59.1
2026-05-22,gpt-5-5,artificial_analysis_intelligence_index,60.2
2026-05-22,gpt-5-5,gpqa,0.935
2026-05-22,gpt-5-5,hle,0.443
2026-05-22,gpt-5-5,scicode,0.561
2026-05-22,gpt-5-5-high,artificial_analysis_coding_index,58.5
2026-05-22,gpt-5-5-high,artificial_analysis_intelligence_index,58.9
2026-05-22,gpt-5-5-high,gpqa,0.932
2026-05-22,gpt-5-5-high,hle,0.43
2026-05-22,gpt-5-5-high,scicode,0.559
2026-05-22,gpt-5-5-low,artificial_analysis_coding_index,52.1
2026-05-22,gpt-5-5-low,artificial_analysis_intelligence_index,50.8
2026-05-22,gpt-5-5-low,gpqa,0.91
2026-05-22,gpt-5-5-low,hle,0.31
2026-05-22,gpt-5-5-low,scicode,0.516
2026-05-22,gpt-5-5-medium,artificial_analysis_coding_index,56.2
2026-05-22,gpt-5-5-medium,artificial_analysis_intelligence_index,56.7
2026-05-22,gpt-5-5-medium,gpqa,0.926
2026-05-22,gpt-5-5-medium,hle,0.406
2026-05-22,gpt-5-5-medium,scicode,0.535
2026-05-22,gpt-5-5-non-reasoning,artificial_analysis_coding_index,48.6
2026-05-22,gpt-5-5-non-reasoning,artificial_analysis_intelligence_index,40.9
2026-05-22,gpt-5-5-non-reasoning,gpqa,0.768
2026-05-22,gpt-5-5-non-reasoning,hle,0.126
2026-05-22,gpt-5-5-non-reasoning,scicode,0.473
2026-05-22,gpt-5-chatgpt,artificial_analysis_coding_index,21.2
2026-05-22,gpt-5-chatgpt,artificial_analysis_intelligence_index,21.8
2026-05-22,gpt-5-chatgpt,artificial_analysis_math_index,48.3
2026-05-22,gpt-5-chatgpt,gpqa,0.686
2026-05-22,gpt-5-chatgpt,hle,0.058
2026-05-22,gpt-5-chatgpt,livecodebench,0.543
2026-05-22,gpt-5-chatgpt,mmlu_pro,0.82
2026-05-22,gpt-5-chatgpt,scicode,0.378
2026-05-22,gpt-5-codex,artificial_analysis_coding_index,38.9
2026-05-22,gpt-5-codex,artificial_analysis_intelligence_index,44.6
2026-05-22,gpt-5-codex,artificial_analysis_math_index,98.7
2026-05-22,gpt-5-codex,gpqa,0.837
2026-05-22,gpt-5-codex,hle,0.256
2026-05-22,gpt-5-codex,livecodebench,0.84
2026-05-22,gpt-5-codex,mmlu_pro,0.865
2026-05-22,gpt-5-codex,scicode,0.409
2026-05-22,gpt-5-low,aime,0.83
2026-05-22,gpt-5-low,artificial_analysis_coding_index,30.7
2026-05-22,gpt-5-low,artificial_analysis_intelligence_index,39.2
2026-05-22,gpt-5-low,artificial_analysis_math_index,83
2026-05-22,gpt-5-low,gpqa,0.808
2026-05-22,gpt-5-low,hle,0.184
2026-05-22,gpt-5-low,livecodebench,0.763
2026-05-22,gpt-5-low,math_500,0.987333333333333
2026-05-22,gpt-5-low,mmlu_pro,0.86
2026-05-22,gpt-5-low,scicode,0.391
2026-05-22,gpt-5-medium,aime,0.916666666666667
2026-05-22,gpt-5-medium,artificial_analysis_coding_index,38.9
2026-05-22,gpt-5-medium,artificial_analysis_intelligence_index,42
2026-05-22,gpt-5-medium,artificial_analysis_math_index,91.7
2026-05-22,gpt-5-medium,gpqa,0.842
2026-05-22,gpt-5-medium,hle,0.235
2026-05-22,gpt-5-medium,livecodebench,0.703
2026-05-22,gpt-5-medium,math_500,0.991333333333333
2026-05-22,gpt-5-medium,mmlu_pro,0.867
2026-05-22,gpt-5-medium,scicode,0.411
2026-05-22,gpt-5-mini,artificial_analysis_coding_index,35.3
2026-05-22,gpt-5-mini,artificial_analysis_intelligence_index,41.2
2026-05-22,gpt-5-mini,artificial_analysis_math_index,90.7
2026-05-22,gpt-5-mini,gpqa,0.828
2026-05-22,gpt-5-mini,hle,0.197
2026-05-22,gpt-5-mini,livecodebench,0.838
2026-05-22,gpt-5-mini,mmlu_pro,0.837
2026-05-22,gpt-5-mini,scicode,0.392
2026-05-22,gpt-5-mini-medium,artificial_analysis_coding_index,32.8
2026-05-22,gpt-5-mini-medium,artificial_analysis_intelligence_index,38.9
2026-05-22,gpt-5-mini-medium,artificial_analysis_math_index,85
2026-05-22,gpt-5-mini-medium,gpqa,0.803
2026-05-22,gpt-5-mini-medium,hle,0.146
2026-05-22,gpt-5-mini-medium,livecodebench,0.692
2026-05-22,gpt-5-mini-medium,mmlu_pro,0.828
2026-05-22,gpt-5-mini-medium,scicode,0.41
2026-05-22,gpt-5-mini-minimal,artificial_analysis_coding_index,21.9
2026-05-22,gpt-5-mini-minimal,artificial_analysis_intelligence_index,20.7
2026-05-22,gpt-5-mini-minimal,artificial_analysis_math_index,46.7
2026-05-22,gpt-5-mini-minimal,gpqa,0.687
2026-05-22,gpt-5-mini-minimal,hle,0.05
2026-05-22,gpt-5-mini-minimal,livecodebench,0.545
2026-05-22,gpt-5-mini-minimal,mmlu_pro,0.775
2026-05-22,gpt-5-mini-minimal,scicode,0.369
2026-05-22,gpt-5-minimal,aime,0.366666666666667
2026-05-22,gpt-5-minimal,artificial_analysis_coding_index,25
2026-05-22,gpt-5-minimal,artificial_analysis_intelligence_index,23.9
2026-05-22,gpt-5-minimal,artificial_analysis_math_index,31.7
2026-05-22,gpt-5-minimal,gpqa,0.673
2026-05-22,gpt-5-minimal,hle,0.054
2026-05-22,gpt-5-minimal,livecodebench,0.558
2026-05-22,gpt-5-minimal,math_500,0.861333333333333
2026-05-22,gpt-5-minimal,mmlu_pro,0.806
2026-05-22,gpt-5-minimal,scicode,0.388
2026-05-22,gpt-5-nano,artificial_analysis_coding_index,20.3
2026-05-22,gpt-5-nano,artificial_analysis_intelligence_index,26.8
2026-05-22,gpt-5-nano,artificial_analysis_math_index,83.7
2026-05-22,gpt-5-nano,gpqa,0.676
2026-05-22,gpt-5-nano,hle,0.082
2026-05-22,gpt-5-nano,livecodebench,0.789
2026-05-22,gpt-5-nano,mmlu_pro,0.78
2026-05-22,gpt-5-nano,scicode,0.366
2026-05-22,gpt-5-nano-medium,artificial_analysis_coding_index,22.9
2026-05-22,gpt-5-nano-medium,artificial_analysis_intelligence_index,25.9
2026-05-22,gpt-5-nano-medium,artificial_analysis_math_index,78.3
2026-05-22,gpt-5-nano-medium,gpqa,0.67
2026-05-22,gpt-5-nano-medium,hle,0.076
2026-05-22,gpt-5-nano-medium,livecodebench,0.763
2026-05-22,gpt-5-nano-medium,mmlu_pro,0.772
2026-05-22,gpt-5-nano-medium,scicode,0.338
2026-05-22,gpt-5-nano-minimal,artificial_analysis_coding_index,14.2
2026-05-22,gpt-5-nano-minimal,artificial_analysis_intelligence_index,13.8
2026-05-22,gpt-5-nano-minimal,artificial_analysis_math_index,27.3
2026-05-22,gpt-5-nano-minimal,gpqa,0.428
2026-05-22,gpt-5-nano-minimal,hle,0.041
2026-05-22,gpt-5-nano-minimal,livecodebench,0.47
2026-05-22,gpt-5-nano-minimal,mmlu_pro,0.556
2026-05-22,gpt-5-nano-minimal,scicode,0.291
2026-05-22,gpt-oss-120b,artificial_analysis_coding_index,28.6
2026-05-22,gpt-oss-120b,artificial_analysis_intelligence_index,33.3
2026-05-22,gpt-oss-120b,artificial_analysis_math_index,93.4
2026-05-22,gpt-oss-120b,gpqa,0.782
2026-05-22,gpt-oss-120b,hle,0.185
2026-05-22,gpt-oss-120b,livecodebench,0.878
2026-05-22,gpt-oss-120b,mmlu_pro,0.808
2026-05-22,gpt-oss-120b,scicode,0.389
2026-05-22,gpt-oss-120b-low,artificial_analysis_coding_index,15.5
2026-05-22,gpt-oss-120b-low,artificial_analysis_intelligence_index,24.5
2026-05-22,gpt-oss-120b-low,artificial_analysis_math_index,66.7
2026-05-22,gpt-oss-120b-low,gpqa,0.672
2026-05-22,gpt-oss-120b-low,hle,0.052
2026-05-22,gpt-oss-120b-low,livecodebench,0.707
2026-05-22,gpt-oss-120b-low,mmlu_pro,0.775
2026-05-22,gpt-oss-120b-low,scicode,0.36
2026-05-22,gpt-oss-20b,artificial_analysis_coding_index,18.5
2026-05-22,gpt-oss-20b,artificial_analysis_intelligence_index,24.5
2026-05-22,gpt-oss-20b,artificial_analysis_math_index,89.3
2026-05-22,gpt-oss-20b,gpqa,0.688
2026-05-22,gpt-oss-20b,hle,0.098
2026-05-22,gpt-oss-20b,livecodebench,0.777
2026-05-22,gpt-oss-20b,mmlu_pro,0.748
2026-05-22,gpt-oss-20b,scicode,0.344
2026-05-22,gpt-oss-20b-low,artificial_analysis_coding_index,14.4
2026-05-22,gpt-oss-20b-low,artificial_analysis_intelligence_index,20.8
2026-05-22,gpt-oss-20b-low,artificial_analysis_math_index,62.3
2026-05-22,gpt-oss-20b-low,gpqa,0.611
2026-05-22,gpt-oss-20b-low,hle,0.051
2026-05-22,gpt-oss-20b-low,livecodebench,0.652
2026-05-22,gpt-oss-20b-low,mmlu_pro,0.718
2026-05-22,gpt-oss-20b-low,scicode,0.34
2026-05-22,granite-3-3-8b-instruct,aime,0.0466666666666667
2026-05-22,granite-3-3-8b-instruct,artificial_analysis_coding_index,3.4
2026-05-22,granite-3-3-8b-instruct,artificial_analysis_intelligence_index,7
2026-05-22,granite-3-3-8b-instruct,artificial_analysis_math_index,6.7
2026-05-22,granite-3-3-8b-instruct,gpqa,0.338
2026-05-22,granite-3-3-8b-instruct,hle,0.042
2026-05-22,granite-3-3-8b-instruct,livecodebench,0.127
2026-05-22,granite-3-3-8b-instruct,math_500,0.664666666666667
2026-05-22,granite-3-3-8b-instruct,mmlu_pro,0.468
2026-05-22,granite-3-3-8b-instruct,scicode,0.101
2026-05-22,granite-4-0-350m,artificial_analysis_coding_index,0.3
2026-05-22,granite-4-0-350m,artificial_analysis_intelligence_index,6.1
2026-05-22,granite-4-0-350m,artificial_analysis_math_index,0
2026-05-22,granite-4-0-350m,gpqa,0.261
2026-05-22,granite-4-0-350m,hle,0.057
2026-05-22,granite-4-0-350m,livecodebench,0.024
2026-05-22,granite-4-0-350m,mmlu_pro,0.124
2026-05-22,granite-4-0-350m,scicode,0.009
2026-05-22,granite-4-0-h-350m,artificial_analysis_coding_index,0.6
2026-05-22,granite-4-0-h-350m,artificial_analysis_intelligence_index,5.4
2026-05-22,granite-4-0-h-350m,artificial_analysis_math_index,1.3
2026-05-22,granite-4-0-h-350m,gpqa,0.257
2026-05-22,granite-4-0-h-350m,hle,0.064
2026-05-22,granite-4-0-h-350m,livecodebench,0.019
2026-05-22,granite-4-0-h-350m,mmlu_pro,0.127
2026-05-22,granite-4-0-h-350m,scicode,0.017
2026-05-22,granite-4-0-h-nano-1b,artificial_analysis_coding_index,2.7
2026-05-22,granite-4-0-h-nano-1b,artificial_analysis_intelligence_index,8
2026-05-22,granite-4-0-h-nano-1b,artificial_analysis_math_index,6.3
2026-05-22,granite-4-0-h-nano-1b,gpqa,0.263
2026-05-22,granite-4-0-h-nano-1b,hle,0.05
2026-05-22,granite-4-0-h-nano-1b,livecodebench,0.115
2026-05-22,granite-4-0-h-nano-1b,mmlu_pro,0.277
2026-05-22,granite-4-0-h-nano-1b,scicode,0.082
2026-05-22,granite-4-0-h-small,artificial_analysis_coding_index,8.5
2026-05-22,granite-4-0-h-small,artificial_analysis_intelligence_index,10.8
2026-05-22,granite-4-0-h-small,artificial_analysis_math_index,13.7
2026-05-22,granite-4-0-h-small,gpqa,0.416
2026-05-22,granite-4-0-h-small,hle,0.037
2026-05-22,granite-4-0-h-small,livecodebench,0.251
2026-05-22,granite-4-0-h-small,mmlu_pro,0.624
2026-05-22,granite-4-0-h-small,scicode,0.209
2026-05-22,granite-4-0-micro,artificial_analysis_coding_index,5
2026-05-22,granite-4-0-micro,artificial_analysis_intelligence_index,7.7
2026-05-22,granite-4-0-micro,artificial_analysis_math_index,6
2026-05-22,granite-4-0-micro,gpqa,0.336
2026-05-22,granite-4-0-micro,hle,0.051
2026-05-22,granite-4-0-micro,livecodebench,0.18
2026-05-22,granite-4-0-micro,mmlu_pro,0.447
2026-05-22,granite-4-0-micro,scicode,0.119
2026-05-22,granite-4-0-nano-1b,artificial_analysis_coding_index,2.9
2026-05-22,granite-4-0-nano-1b,artificial_analysis_intelligence_index,7.3
2026-05-22,granite-4-0-nano-1b,artificial_analysis_math_index,6.3
2026-05-22,granite-4-0-nano-1b,gpqa,0.281
2026-05-22,granite-4-0-nano-1b,hle,0.051
2026-05-22,granite-4-0-nano-1b,livecodebench,0.047
2026-05-22,granite-4-0-nano-1b,mmlu_pro,0.325
2026-05-22,granite-4-0-nano-1b,scicode,0.087
2026-05-22,granite-4-1-30b,artificial_analysis_coding_index,10.1
2026-05-22,granite-4-1-30b,artificial_analysis_intelligence_index,14.7
2026-05-22,granite-4-1-30b,gpqa,0.481
2026-05-22,granite-4-1-30b,hle,0.042
2026-05-22,granite-4-1-30b,scicode,0.258
2026-05-22,granite-4-1-3b,artificial_analysis_coding_index,5.5
2026-05-22,granite-4-1-3b,artificial_analysis_intelligence_index,8.5
2026-05-22,granite-4-1-3b,gpqa,0.314
2026-05-22,granite-4-1-3b,hle,0.034
2026-05-22,granite-4-1-3b,scicode,0.119
2026-05-22,granite-4-1-8b,artificial_analysis_coding_index,7.3
2026-05-22,granite-4-1-8b,artificial_analysis_intelligence_index,12.4
2026-05-22,granite-4-1-8b,gpqa,0.433
2026-05-22,granite-4-1-8b,hle,0.038
2026-05-22,granite-4-1-8b,scicode,0.218
2026-05-22,grok-1,artificial_analysis_intelligence_index,11.7
2026-05-22,grok-2-1212,aime,0.133333333333333
2026-05-22,grok-2-1212,artificial_analysis_intelligence_index,13.9
2026-05-22,grok-2-1212,gpqa,0.51
2026-05-22,grok-2-1212,hle,0.038
2026-05-22,grok-2-1212,livecodebench,0.267
2026-05-22,grok-2-1212,math_500,0.778
2026-05-22,grok-2-1212,mmlu_pro,0.709
2026-05-22,grok-2-1212,scicode,0.285
2026-05-22,grok-3,aime,0.33
2026-05-22,grok-3,artificial_analysis_coding_index,19.8
2026-05-22,grok-3,artificial_analysis_intelligence_index,25.2
2026-05-22,grok-3,artificial_analysis_math_index,58
2026-05-22,grok-3,gpqa,0.693
2026-05-22,grok-3,hle,0.051
2026-05-22,grok-3,livecodebench,0.425
2026-05-22,grok-3,math_500,0.87
2026-05-22,grok-3,mmlu_pro,0.799
2026-05-22,grok-3,scicode,0.368
2026-05-22,grok-3-mini-reasoning,aime,0.933333333333333
2026-05-22,grok-3-mini-reasoning,artificial_analysis_coding_index,25.2
2026-05-22,grok-3-mini-reasoning,artificial_analysis_intelligence_index,32.1
2026-05-22,grok-3-mini-reasoning,artificial_analysis_math_index,84.7
2026-05-22,grok-3-mini-reasoning,gpqa,0.791
2026-05-22,grok-3-mini-reasoning,hle,0.111
2026-05-22,grok-3-mini-reasoning,livecodebench,0.696
2026-05-22,grok-3-mini-reasoning,math_500,0.992
2026-05-22,grok-3-mini-reasoning,mmlu_pro,0.828
2026-05-22,grok-3-mini-reasoning,scicode,0.406
2026-05-22,grok-3-reasoning,artificial_analysis_intelligence_index,21.6
2026-05-22,grok-4,aime,0.943333333333333
2026-05-22,grok-4,artificial_analysis_coding_index,40.5
2026-05-22,grok-4,artificial_analysis_intelligence_index,41.5
2026-05-22,grok-4,artificial_analysis_math_index,92.7
2026-05-22,grok-4,gpqa,0.877
2026-05-22,grok-4,hle,0.239
2026-05-22,grok-4,livecodebench,0.819
2026-05-22,grok-4,math_500,0.99
2026-05-22,grok-4,mmlu_pro,0.866
2026-05-22,grok-4,scicode,0.457
2026-05-22,grok-4-1-fast,artificial_analysis_coding_index,19.5
2026-05-22,grok-4-1-fast,artificial_analysis_intelligence_index,23.6
2026-05-22,grok-4-1-fast,artificial_analysis_math_index,34.3
2026-05-22,grok-4-1-fast,gpqa,0.637
2026-05-22,grok-4-1-fast,hle,0.05
2026-05-22,grok-4-1-fast,livecodebench,0.399
2026-05-22,grok-4-1-fast,mmlu_pro,0.743
2026-05-22,grok-4-1-fast,scicode,0.296
2026-05-22,grok-4-1-fast-reasoning,artificial_analysis_coding_index,30.9
2026-05-22,grok-4-1-fast-reasoning,artificial_analysis_intelligence_index,38.6
2026-05-22,grok-4-1-fast-reasoning,artificial_analysis_math_index,89.3
2026-05-22,grok-4-1-fast-reasoning,gpqa,0.853
2026-05-22,grok-4-1-fast-reasoning,hle,0.176
2026-05-22,grok-4-1-fast-reasoning,livecodebench,0.822
2026-05-22,grok-4-1-fast-reasoning,mmlu_pro,0.854
2026-05-22,grok-4-1-fast-reasoning,scicode,0.442
2026-05-22,grok-4-20,artificial_analysis_coding_index,40.5
2026-05-22,grok-4-20,artificial_analysis_intelligence_index,49.3
2026-05-22,grok-4-20,gpqa,0.911
2026-05-22,grok-4-20,hle,0.322
2026-05-22,grok-4-20,scicode,0.456
2026-05-22,grok-4-20-0309,artificial_analysis_coding_index,42.2
2026-05-22,grok-4-20-0309,artificial_analysis_intelligence_index,48.5
2026-05-22,grok-4-20-0309,gpqa,0.885
2026-05-22,grok-4-20-0309,hle,0.3
2026-05-22,grok-4-20-0309,scicode,0.447
2026-05-22,grok-4-20-0309-non-reasoning,artificial_analysis_coding_index,25.4
2026-05-22,grok-4-20-0309-non-reasoning,artificial_analysis_intelligence_index,29.7
2026-05-22,grok-4-20-0309-non-reasoning,gpqa,0.785
2026-05-22,grok-4-20-0309-non-reasoning,hle,0.225
2026-05-22,grok-4-20-0309-non-reasoning,scicode,0.322
2026-05-22,grok-4-20-non-reasoning,artificial_analysis_coding_index,22
2026-05-22,grok-4-20-non-reasoning,artificial_analysis_intelligence_index,29
2026-05-22,grok-4-20-non-reasoning,gpqa,0.776
2026-05-22,grok-4-20-non-reasoning,hle,0.242
2026-05-22,grok-4-20-non-reasoning,scicode,0.328
2026-05-22,grok-4-3,artificial_analysis_coding_index,41
2026-05-22,grok-4-3,artificial_analysis_intelligence_index,53.2
2026-05-22,grok-4-3,gpqa,0.901
2026-05-22,grok-4-3,hle,0.35
2026-05-22,grok-4-3,scicode,0.473
2026-05-22,grok-4-3-low,artificial_analysis_coding_index,31.6
2026-05-22,grok-4-3-low,artificial_analysis_intelligence_index,43.9
2026-05-22,grok-4-3-low,gpqa,0.843
2026-05-22,grok-4-3-low,hle,0.173
2026-05-22,grok-4-3-low,scicode,0.419
2026-05-22,grok-4-3-non-reasoning,artificial_analysis_coding_index,25.1
2026-05-22,grok-4-3-non-reasoning,artificial_analysis_intelligence_index,31
2026-05-22,grok-4-3-non-reasoning,gpqa,0.658
2026-05-22,grok-4-3-non-reasoning,hle,0.065
2026-05-22,grok-4-3-non-reasoning,scicode,0.374
2026-05-22,grok-4-fast,artificial_analysis_coding_index,19
2026-05-22,grok-4-fast,artificial_analysis_intelligence_index,23.1
2026-05-22,grok-4-fast,artificial_analysis_math_index,41.3
2026-05-22,grok-4-fast,gpqa,0.606
2026-05-22,grok-4-fast,hle,0.05
2026-05-22,grok-4-fast,livecodebench,0.401
2026-05-22,grok-4-fast,mmlu_pro,0.73
2026-05-22,grok-4-fast,scicode,0.329
2026-05-22,grok-4-fast-reasoning,artificial_analysis_coding_index,27.4
2026-05-22,grok-4-fast-reasoning,artificial_analysis_intelligence_index,35.1
2026-05-22,grok-4-fast-reasoning,artificial_analysis_math_index,89.7
2026-05-22,grok-4-fast-reasoning,gpqa,0.847
2026-05-22,grok-4-fast-reasoning,hle,0.17
2026-05-22,grok-4-fast-reasoning,livecodebench,0.832
2026-05-22,grok-4-fast-reasoning,mmlu_pro,0.85
2026-05-22,grok-4-fast-reasoning,scicode,0.442
2026-05-22,grok-beta,aime,0.103333333333333
2026-05-22,grok-beta,artificial_analysis_intelligence_index,13.3
2026-05-22,grok-beta,gpqa,0.471
2026-05-22,grok-beta,hle,0.047
2026-05-22,grok-beta,livecodebench,0.241
2026-05-22,grok-beta,math_500,0.736666666666667
2026-05-22,grok-beta,mmlu_pro,0.703
2026-05-22,grok-beta,scicode,0.295
2026-05-22,grok-code-fast-1,artificial_analysis_coding_index,23.7
2026-05-22,grok-code-fast-1,artificial_analysis_intelligence_index,28.7
2026-05-22,grok-code-fast-1,artificial_analysis_math_index,43.3
2026-05-22,grok-code-fast-1,gpqa,0.727
2026-05-22,grok-code-fast-1,hle,0.075
2026-05-22,grok-code-fast-1,livecodebench,0.657
2026-05-22,grok-code-fast-1,mmlu_pro,0.793
2026-05-22,grok-code-fast-1,scicode,0.362
2026-05-22,hermes-3-llama-3-1-70b,aime,0.0233333333333333
2026-05-22,hermes-3-llama-3-1-70b,artificial_analysis_intelligence_index,10.6
2026-05-22,hermes-3-llama-3-1-70b,gpqa,0.401
2026-05-22,hermes-3-llama-3-1-70b,hle,0.041
2026-05-22,hermes-3-llama-3-1-70b,livecodebench,0.188
2026-05-22,hermes-3-llama-3-1-70b,math_500,0.538
2026-05-22,hermes-3-llama-3-1-70b,mmlu_pro,0.571
2026-05-22,hermes-3-llama-3-1-70b,scicode,0.231
2026-05-22,hermes-4-llama-3-1-405b,artificial_analysis_coding_index,18.1
2026-05-22,hermes-4-llama-3-1-405b,artificial_analysis_intelligence_index,17.6
2026-05-22,hermes-4-llama-3-1-405b,artificial_analysis_math_index,15.3
2026-05-22,hermes-4-llama-3-1-405b,gpqa,0.536
2026-05-22,hermes-4-llama-3-1-405b,hle,0.042
2026-05-22,hermes-4-llama-3-1-405b,livecodebench,0.546
2026-05-22,hermes-4-llama-3-1-405b,mmlu_pro,0.729
2026-05-22,hermes-4-llama-3-1-405b,scicode,0.346
2026-05-22,hermes-4-llama-3-1-405b-reasoning,artificial_analysis_coding_index,16
